acct_nbr,rtxn_nbr,cust_cd,tran_amt,post_dt,data_dt,cust_type,mjaccttypcd,rtxnsourcecd,accttypcd,term_cd,branch_acct,currencycd,miaccttypcd,mjmidesc,branch_thgd,is_cash,created_at,intrtxndesctext,mcc
0af36ca1-a08f-4,9307,8581778b-db73-4431-ada4-617a728e5006,-2958240,20240122,20240131,CN,CK,ONLI,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240123,BOOK PHONG AGODA,5812
b8f24440-5533-4,9308,c55f4014-09ae-4643-9056-d19378d4544d,4912637,20240115,20240131,CN,SAV,WWW,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240130,THANH TOAN XANH SM,5411
9f9c4c7c-5f9f-4,9309,1416a47c-40c6-4298-a570-1d79e6520727,2013295,20240128,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240104,BOOK PHONG AGODA,0000
722ec2fc-dd80-4,9310,2ded1aaa-9f6c-4652-b9e0-567a4158830e,1275315,20240103,20240131,CN,SAV,MAPP,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240108,BOOK PHONG AGODA,7311
73e369e0-f1e4-4,9311,56f2a90d-df0c-44f9-9231-6168562123aa,-1756772,20240103,20240131,CN,SAV,MAPP,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1044,0,20240119,THANH TOAN XANH SM,4900
6ae720d9-2491-4,9312,8d97e4a5-abed-44ed-9d3e-766a81d6d0af,-3668924,20240101,20240131,CN,SAV,ONLI,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240130,BOOK PHONG AGODA,0000
ffbabb51-e4cf-4,9313,04772747-c01b-44b4-8bda-6c4687d1b571,-3738269,20240115,20240131,CN,SAV,WWW,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240126,XEM PHIM CGV,7311
4674b438-c6eb-4,9314,5814ee49-4169-4a89-a961-760229debb90,3665751,20240131,20240131,CN,SAV,ONLI,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240109,THANH TOAN XANH SM,5812
8d90f151-4f8a-4,9315,992b5ece-7a9b-4a08-8c01-9cfbbed5cbd6,-675581,20240113,20240131,CN,CK,ONLI,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240111,BOOK PHONG AGODA,4900
f117d2e4-adfd-4,9316,6745bdd0-458b-4929-8e3b-c9f503b3cd5d,598518,20240115,20240131,CN,CK,ONLI,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240128,CHUYEN KHOAN QUA APP,7311
2a27d821-be25-4,9317,16fb7ae6-7872-4802-8e97-fd7c2b2a1ea0,4318361,20240121,20240131,CN,CK,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240130,CHUYEN KHOAN QUA APP,7311
f5136b85-2409-4,9318,fd0715c0-c50f-4389-8ba0-f80b6a532005,-2446452,20240118,20240131,CN,SAV,WWW,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1047,0,20240128,CHUYEN KHOAN QUA APP,4900
54e56ae1-4bbe-4,9319,f8d1948f-b618-4758-987f-af46233b8641,2639374,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1044,0,20240107,XEM PHIM CGV,4722
8fd83480-465e-4,9320,b205794d-b94d-45e5-9afc-aa7a30cc3035,-295352,20240128,20240131,CN,CK,ONLI,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240101,CUOC GRAB,4121
e1e51301-65bf-4,9321,90fe9498-374e-4a90-adcb-2a9dbe25a28c,-2872453,20240118,20240131,CN,SAV,MAPP,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240123,XEM PHIM CGV,7311
f88cfdcb-676c-4,9322,6ac558ab-a3e6-442d-b3f9-ecdaa9d6401e,3529716,20240131,20240131,CN,CK,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240118,BOOK PHONG AGODA,5812
ade5b246-32f3-4,9323,723fcef9-ad7a-4797-bc3e-9157b6ab4755,1799491,20240109,20240131,CN,SAV,BRANCH,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240104,BOOK PHONG AGODA,4722
b238f9cd-5f8c-4,9324,9342372c-704c-4e47-9050-4fedbcc68197,-4050783,20240118,20240131,CN,SAV,ONLI,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240108,MUA TREN SHOPEE,7311
85cbc032-235a-4,9325,6411483a-812c-47bd-bab3-4bfa008e5917,417571,20240111,20240131,CN,SAV,ONLI,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240119,CUOC GRAB,5411
147c20ce-37bb-4,9326,9e58d617-f37f-4df6-b405-dea02b19b4d9,3517638,20240118,20240131,CN,SAV,MAPP,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240102,BOOK PHONG AGODA,4722
af7f7453-ed95-4,9327,77c82e00-c179-4aa4-8db3-2bd68f1cfe8b,-4330651,20240106,20240131,CN,SAV,ONLI,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240110,THANH TOAN XANH SM,7311
02c994ff-32c7-4,9328,ace3aafb-aae9-49ed-8fc6-364b61f9c921,-837252,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1046,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240104,THANH TOAN XANH SM,7311
c1048a54-83ba-4,9329,fe546c94-2d8b-43ba-a5c4-aa246028ee90,3052144,20240127,20240131,CN,CK,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240129,XEM PHIM CGV,0000
8a026ae9-9e0a-4,9330,95430791-1097-457e-a17f-00964f20354d,3583572,20240117,20240131,CN,SAV,ONLI,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240111,XEM PHIM CGV,4722
f486fa2c-4b7e-4,9331,d7efc4d4-a43c-49c1-9789-e1009ce71628,2753627,20240124,20240131,CN,SAV,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240104,XEM PHIM CGV,7311
2f812892-1577-4,9332,09b7a41a-9562-40fb-b6c4-28e4c60969a2,-1942904,20240129,20240131,CN,SAV,ONLI,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240103,XEM PHIM CGV,5812
29e7b7fd-e850-4,9333,3062e89e-c118-42ba-97e7-a729367b79ee,69295,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240128,CUOC GRAB,7311
a7e7bb86-3813-4,9334,791ca9a7-5a45-4e4e-aba4-ef5860555f4c,2412779,20240109,20240131,CN,SAV,ONLI,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240122,CHUYEN KHOAN QUA APP,0000
f2d67e8a-a236-4,9335,eed79ac4-9a2f-4d7c-9e61-8a21fc510e76,-3474122,20240120,20240131,CN,SAV,ONLI,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240129,CHUYEN KHOAN QUA APP,5812
32cb1d53-4bbe-4,9336,a1a7c633-6384-493b-9efa-e7b6d2eae429,949977,20240128,20240131,CN,SAV,BRANCH,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240126,BOOK PHONG AGODA,5812
50524245-f516-4,9337,e0c463c8-ddb9-4702-9f8e-a50f23872e57,2203737,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240121,CHUYEN KHOAN QUA APP,4722
c6f225f1-cfae-4,9338,791ca9a7-5a45-4e4e-aba4-ef5860555f4c,3499918,20240103,20240131,CN,SAV,MAPP,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240119,CUOC GRAB,7311
354359af-feeb-4,9339,1204de3c-d24c-4365-8124-71d6cd0af025,-3883282,20240123,20240131,CN,CK,MAPP,TGTT,KKH,1027,VND,G270,TKTT FIRST KHTN (CN) VND,1012,0,20240126,MUA TREN SHOPEE,0000
79c94aa7-7e1f-4,9340,b56d247d-3662-4f3b-bb54-eca56bafc4e9,-1703253,20240124,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240106,CHUYEN KHOAN QUA APP,7311
e15ec68b-3071-4,9341,df0d0661-9782-4bd8-8e1c-4bf7e536ba62,416539,20240112,20240131,CN,CK,ONLI,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240124,XEM PHIM CGV,7311
61dc04b6-a4d9-4,9342,0022832d-7caa-4fd8-a38f-364cb5ab8110,2010568,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240104,BOOK PHONG AGODA,0000
dc9133c6-26b6-4,9343,cb631609-3fc3-4d07-9d6e-87d0b255ab01,2300362,20240121,20240131,CN,SAV,BRANCH,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240114,THANH TOAN XANH SM,7311
b01a8b39-bf61-4,9344,feb9877e-5e15-47ca-8dc2-4a27a8520dc3,-2467408,20240103,20240131,CN,CK,ONLI,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240116,MUA TREN SHOPEE,5812
8f1af8ce-a1c2-4,9345,0e36271f-b8bc-4fed-8282-354176834864,-4861233,20240130,20240131,CN,CK,ONLI,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240107,CUOC GRAB,5812
2f5d1704-e8bd-4,9346,77e18ee7-a34c-437e-ad9c-66258aab4710,1938169,20240104,20240131,CN,SAV,ONLI,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240107,MUA TREN SHOPEE,0000
de0c0bf1-7b83-4,9347,6411483a-812c-47bd-bab3-4bfa008e5917,4091262,20240110,20240131,CN,SAV,ONLI,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240105,CUOC GRAB,0000
494919a2-1a87-4,9348,c4fbff9b-ef43-4e08-940c-7522d7b79700,2975170,20240122,20240131,CN,SAV,ONLI,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240129,THANH TOAN XANH SM,4722
3e941974-6563-4,9349,0ea3e9d3-a9b0-419c-87d4-0eaa11020a59,1224661,20240128,20240131,CN,CK,MAPP,TGTT,KKH,1026,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240104,THANH TOAN XANH SM,7311
0dd6a8e5-1621-4,9350,83648564-e4ae-4b98-aa42-6b2bdb8c018d,4775704,20240105,20240131,CN,CK,ONLI,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240128,XEM PHIM CGV,0000
e107eba3-4552-4,9351,2fdb03b2-ff64-4d16-9571-7231942490b1,-668832,20240120,20240131,CN,SAV,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240123,CHUYEN KHOAN QUA APP,5812
4b4df574-0a48-4,9352,10de8dc7-2a0b-4f2d-9c33-071614e15863,250497,20240103,20240131,CN,CK,ONLI,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240122,CHUYEN KHOAN QUA APP,5411
7997f6ce-15d7-4,9353,3e80ce06-1507-4e8e-9bd5-948ea74b9163,-4877132,20240122,20240131,CN,CK,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240123,MUA TREN SHOPEE,4121
9ce78b43-1874-4,9354,9828ec17-e64a-489b-bd9a-e1393d5478b7,4459513,20240107,20240131,CN,SAV,BRANCH,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240121,CHUYEN KHOAN QUA APP,4900
451989c5-afcc-4,9355,a9a81b1b-33e4-40dc-b4d9-62c5a97df379,833466,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240111,CHUYEN KHOAN QUA APP,4722
f54d4182-aedb-4,9356,a21b8cf6-2745-4feb-874f-a7a6c53cad80,-1092000,20240106,20240131,CN,SAV,MAPP,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240116,THANH TOAN XANH SM,4121
79b5b981-7329-4,9357,5e749f1c-40bd-4ca8-b567-82593403b839,-4554356,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240108,THANH TOAN XANH SM,4121
e8284e24-f0be-4,9358,62bb43b1-b82a-4616-a153-7b6c8197723d,-1375809,20240110,20240131,CN,SAV,ONLI,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240121,THANH TOAN XANH SM,4900
3323d959-08c2-4,9359,ee2b2abd-6537-43b6-8c82-e8e2b0a402cb,-4964018,20240108,20240131,CN,CK,BRANCH,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240123,THANH TOAN XANH SM,7311
ac01ef36-0764-4,9360,e7353d5e-d61c-4203-9c61-c2871acb18b2,-1756648,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240105,CHUYEN KHOAN QUA APP,4121
bef4021d-ad6f-4,9361,b688c777-1068-40d2-9525-4d6ca6078a29,4514549,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240115,CUOC GRAB,7311
12cac739-6205-4,9362,1d0c7d90-922d-4a5a-a4fb-e54031889609,-3457326,20240102,20240131,CN,CK,ONLI,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240111,CUOC GRAB,7311
f2714537-2a62-4,9363,3ff6fb9f-e223-4095-bb9f-cdbe5d754a52,454111,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240112,THANH TOAN XANH SM,5411
986ac751-7b4a-4,9364,5b71c428-ddd3-4753-a14c-cd2dc3c5c867,-3133826,20240121,20240131,CN,SAV,MAPP,TGTT,KKH,1027,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240127,THANH TOAN XANH SM,0000
9927506a-efd3-4,9365,3b49562c-5f4c-4fec-9838-d679b2f2e851,2833791,20240114,20240131,CN,CK,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240131,CUOC GRAB,5812
d7e4a027-b363-4,9366,beea0af2-beab-4fc8-9e7a-b23950bb16e0,623978,20240124,20240131,CN,CK,WWW,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240122,BOOK PHONG AGODA,4900
4c05e75e-be8f-4,9367,2e16fa1b-786a-47b8-84b5-2d92c0109960,-2977639,20240125,20240131,CN,CK,BRANCH,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240124,CUOC GRAB,0000
db74862f-af9e-4,9368,aef97539-0562-41e0-a38b-cf07da3de659,3662412,20240113,20240131,CN,SAV,BRANCH,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240103,CUOC GRAB,4900
9e69febc-1a38-4,9369,65f1a489-b3b1-4b93-b663-54b0f2f8d567,2840237,20240123,20240131,CN,CK,MAPP,TGTT,KKH,1026,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240115,XEM PHIM CGV,4900
ae89d692-b9c5-4,9370,b4f842c9-e70d-4d4b-b295-1b8d1f530698,4513013,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240116,CUOC GRAB,5812
32f32013-ed35-4,9371,3cb4716f-78d9-4d55-b6ec-941ed7bcec9e,-4993718,20240130,20240131,CN,CK,ONLI,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240126,CUOC GRAB,4900
e730150e-ed8c-4,9372,e616d663-9420-4a88-8751-7cb3c16ea24a,-428830,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240129,BOOK PHONG AGODA,4121
e8ac6dca-a573-4,9373,9827b674-8ddb-4557-916a-06caa24d315d,4998413,20240131,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240127,CHUYEN KHOAN QUA APP,4900
ceb10825-1326-4,9374,00b2d08c-90c8-4ff3-bb11-3d3db32158a0,3111879,20240108,20240131,CN,CK,ONLI,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1047,0,20240115,THANH TOAN XANH SM,4722
85ad61cd-8246-4,9375,8fe3f373-555e-408d-8fa4-9e7087559d6c,3312861,20240107,20240131,CN,SAV,MAPP,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240107,CHUYEN KHOAN QUA APP,5411
d1644693-8039-4,9376,e97bbe78-5310-4130-899f-70b05dc57e6f,1211324,20240116,20240131,CN,SAV,WWW,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240117,MUA TREN SHOPEE,7311
0abb325a-e730-4,9377,6411483a-812c-47bd-bab3-4bfa008e5917,2128996,20240106,20240131,CN,SAV,BRANCH,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240105,CHUYEN KHOAN QUA APP,7311
1ca4c006-afc9-4,9378,891fba2b-dcd7-4852-b141-ef7d43a0bee3,3053262,20240129,20240131,CN,CK,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240108,BOOK PHONG AGODA,0000
b80b6218-6e76-4,9379,41e966df-f315-4811-88d3-44f6a0e5bf2f,-4077193,20240128,20240131,CN,SAV,MAPP,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240109,BOOK PHONG AGODA,5411
418d24a5-65fb-4,9380,84fd2e95-fc65-4780-8dbc-60010eaa87c8,1925805,20240129,20240131,CN,SAV,MAPP,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1008,0,20240101,XEM PHIM CGV,5812
ea824bcd-685d-4,9381,55130004-4fcb-4577-acea-9742f474dbdb,3154081,20240111,20240131,CN,CK,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240103,THANH TOAN XANH SM,5812
699a06ab-9e9a-4,9382,689d060a-a81a-4468-af7d-fbb4999651e2,-4591342,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240101,BOOK PHONG AGODA,4900
fc0377bf-ee38-4,9383,e64e10f0-001f-471c-a24d-3ff237589203,-2029468,20240108,20240131,CN,SAV,ONLI,TGTT,KKH,1027,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240116,BOOK PHONG AGODA,0000
eec215c2-e6b9-4,9384,292a0ec8-e56d-464c-878c-484f45f84a12,-1759883,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1034,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240128,CHUYEN KHOAN QUA APP,4900
3702cd2c-6297-4,9385,d0d6039e-44fc-4f33-ae84-3353aaf75503,3545823,20240115,20240131,CN,CK,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240129,MUA TREN SHOPEE,4121
969a6998-e8a6-4,9386,fa4fbec2-83a7-4791-ae33-c8936f7776ae,2803513,20240111,20240131,CN,SAV,MAPP,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240125,THANH TOAN XANH SM,7311
dd2c84b7-026d-4,9387,cfe7344f-4481-45be-a9ca-ecf3a133e07a,1564214,20240109,20240131,CN,SAV,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240111,XEM PHIM CGV,0000
3c173d39-dbda-4,9388,d8a6ac60-5284-4cc9-b445-b830035baa0b,3047231,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240126,CUOC GRAB,4900
1ff3346d-2bd2-4,9389,41890cb1-27dc-4ca7-8ae8-71b08db4c097,-465702,20240125,20240131,CN,CK,ONLI,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240124,XEM PHIM CGV,5411
0031a95b-ca71-4,9390,cbeaf585-64c5-4ce2-8ece-ee66839aebdf,3748805,20240113,20240131,CN,SAV,WWW,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1044,0,20240127,MUA TREN SHOPEE,5812
f35339dd-d7a9-4,9391,4a2fb084-a58b-41e1-83bd-73a223afc40e,-2657841,20240110,20240131,CN,SAV,BRANCH,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240104,CUOC GRAB,4900
dd9ad612-d547-4,9392,69d71cb2-2400-4e70-bfd2-55126a88b19c,2045768,20240110,20240131,CN,CK,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240102,CUOC GRAB,5812
0a066dd8-3962-4,9393,ea1657d1-6b1a-4115-9010-6f3a7df4d261,-2582488,20240130,20240131,CN,SAV,ONLI,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240104,MUA TREN SHOPEE,7311
b7b14b81-dfc3-4,9394,beea0af2-beab-4fc8-9e7a-b23950bb16e0,-4601380,20240125,20240131,CN,CK,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240110,XEM PHIM CGV,4121
db13bdad-a91a-4,9395,465e50d0-7245-4c0d-8628-0f43695fbf77,-2158487,20240120,20240131,CN,SAV,BRANCH,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240118,CUOC GRAB,4722
c64e9d64-29b2-4,9396,00b2d08c-90c8-4ff3-bb11-3d3db32158a0,-70931,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240126,CUOC GRAB,5812
a1b3676b-92a0-4,9397,0ebebb64-3d5b-4a3a-a83b-e2a1a2080669,3434360,20240128,20240131,CN,CK,MAPP,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240117,CUOC GRAB,5812
9fbb1dce-815c-4,9398,2df0f693-7bea-49c9-a6c8-897f6a528f02,88564,20240102,20240131,CN,CK,ONLI,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240113,MUA TREN SHOPEE,4900
ffe3feb1-e690-4,9399,457f105f-e7d8-43f8-bdee-f84928233f01,-3208493,20240101,20240131,CN,SAV,WWW,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240108,BOOK PHONG AGODA,4900
efd50cc9-f6d2-4,9400,943ffb74-a229-4a5b-a938-de863b405ed2,4927659,20240108,20240131,CN,SAV,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240112,CUOC GRAB,0000
3755ef6c-a3fe-4,9401,dacb2810-5458-475d-a6cc-260f4daa992c,-2299269,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240110,BOOK PHONG AGODA,7311
a0efc185-32e6-4,9402,c1c73188-800d-4e76-b0d5-574efdf3bf76,4852947,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240101,CHUYEN KHOAN QUA APP,4121
f8fcfae0-ced7-4,9403,2ded1aaa-9f6c-4652-b9e0-567a4158830e,4363346,20240122,20240131,CN,SAV,MAPP,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240111,CHUYEN KHOAN QUA APP,4722
9152f8e0-b701-4,9404,ed988197-f136-41cc-82c4-a42f41ed2d11,424415,20240129,20240131,CN,CK,MAPP,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240115,CHUYEN KHOAN QUA APP,4722
02346234-db32-4,9405,f09fc2bd-8251-4e8f-a051-8b6452a8d474,-4080369,20240111,20240131,CN,SAV,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240129,MUA TREN SHOPEE,4900
231ea8cf-369a-4,9406,2b864b87-ea3d-450c-90a8-13ee71324eb2,1954148,20240126,20240131,CN,SAV,WWW,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240127,XEM PHIM CGV,4121
46241692-5bd2-4,9407,9ffde8ce-9a3e-48db-9d0d-2cb8345d298e,3457176,20240109,20240131,CN,SAV,ONLI,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240118,THANH TOAN XANH SM,4121
680766c6-678f-4,9408,aef0bcdd-7491-42bb-96df-80810a271acc,-546989,20240125,20240131,CN,SAV,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240110,BOOK PHONG AGODA,0000
3a0a7168-5709-4,9409,e985cf9c-be8d-4acd-9db4-cca72a28e53c,-2609595,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240117,XEM PHIM CGV,4900
49cb8c11-0b74-4,9410,43828fa1-15b5-401f-8ae1-be09105de2c5,3028241,20240118,20240131,CN,CK,WWW,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240120,XEM PHIM CGV,5812
c7246ae8-f213-4,9411,b205794d-b94d-45e5-9afc-aa7a30cc3035,450778,20240129,20240131,CN,CK,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240118,XEM PHIM CGV,5411
67f38188-de67-4,9412,552ad812-8977-43f1-adbc-2c43d8c95962,-3023699,20240107,20240131,CN,SAV,ONLI,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240118,XEM PHIM CGV,0000
6738bee5-5146-4,9413,d175c169-964f-4dd9-9f83-79efdbdacfd2,4495386,20240121,20240131,CN,CK,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240112,MUA TREN SHOPEE,4722
8c97e164-b7f9-4,9414,e985cf9c-be8d-4acd-9db4-cca72a28e53c,4480982,20240129,20240131,CN,SAV,WWW,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240117,BOOK PHONG AGODA,4722
